"ID","Created Date","Updated Date","Owner","listingTitle","billType","period","amount","description","property","bukkuurl","billname","client","Paid"
"1e14e8cf-42d8-40c4-b75a-e8d05b605d09",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","SKS Pavillion B-31-03","3d9581dd-f220-4547-91a5-b22e1e706005",2025-10-31T16:00:00Z,41.5,"WATER","92f3ecef-c641-42fc-8085-60519b40820b","https://colivingmanagement.bukku.my/l/bqPaI902cg","SKS Pavillion","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"1e28d837-f97b-4106-8986-460e64fd2cab",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B2-19-12","0345c2e1-bea6-47d9-9199-4e5a950a4f74",2025-10-31T16:00:00Z,102.82,"INTERNET","4155d4f3-9438-448a-8c5e-d49dd1272646","https://colivingmanagement.bukku.my/l/bbeYtzYH-2","TIME","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"1e5e18df-7802-4402-95a4-44765d84a10d",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","SKS Pavillion B-31-03","3d9581dd-f220-4547-91a5-b22e1e706005",2025-10-01T04:00:00Z,78.85,"SAJ","92f3ecef-c641-42fc-8085-60519b40820b","https://colivingmanagement.bukku.my/l/d0AWh-QV5b","SKS Pavillion","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"1efddbdd-ccec-426f-8fdc-a2b08a9e3900",2025-09-19T13:46:12Z,2026-02-19T13:01:27Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","SKS Pavillion B-31-03",,2025-08-31T16:00:00Z,72.25,"extra payment last 2 month","92f3ecef-c641-42fc-8085-60519b40820b",,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"1f505fb2-e4de-4ee0-8431-22fcfbfceb36",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Tri Tower A-18-03","10f2f526-d587-40b6-af5f-c0912ae851f8",2026-01-01T04:00:00Z,74.2,"WATER","1119da1b-7b56-4b65-9ca1-800757e29764","https://colivingmanagement.bukku.my/l/a2YWXZ0Gbk",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"1f7a61f9-fa0c-4eeb-bde2-319fadb5f6bc",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-18-05","9f7212f5-4fac-4b40-8e1e-3e16b3f0b548",2025-10-01T04:00:00Z,80,"change new bidet","ab2f9b6a-402a-4593-a939-f306dc976067","https://colivingmanagement.bukku.my/l/dNamqVQNxr","Magic Touch Sdn. Bhd","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2040ed9d-e4fa-4935-878d-794ad6cd4d84",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Aliff Residences B-13-07","0345c2e1-bea6-47d9-9199-4e5a950a4f74",2025-10-01T04:00:00Z,104.92,"TIME","31e9f13e-8494-4000-bee6-85306326a98a","https://colivingmanagement.bukku.my/l/b1EEg-dIkv","TIME","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"205df75c-a0f3-4abf-9bca-da5ef602825e",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-22-09","0841b059-48b6-4e65-988d-1fb24006db97",2025-10-01T04:00:00Z,60,"Cleaning","2cf0712d-2d16-4843-b80e-a2b438b20421","https://colivingmanagement.bukku.my/l/a55X7C_DJn","Clean Lemons","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"20650efa-5f42-42b5-8aaa-96c6e0f8ff0c",2026-03-10T10:05:32Z,2026-03-10T10:14:59Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-07-13a","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2026-02-01T04:00:00Z,77.4,"WATER","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","https://colivingmanagement.bukku.my/l/dtQLJ7Sumb","Meridin Bayvue","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"20a27e75-fa5b-4d23-a349-2398c22429f6",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-07-13a","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2025-11-30T16:00:00Z,72,"WATER","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","https://colivingmanagement.bukku.my/l/cqZacEERas","Meridin Bayvue","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"20c9b8cd-def7-4cc4-b899-d148df9295aa",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Aliff Residences B-13-07","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2025-10-01T04:00:00Z,356.6,"TNB","31e9f13e-8494-4000-bee6-85306326a98a","https://colivingmanagement.bukku.my/l/dMrzMtaDYO","TNB","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"20eb6214-821c-4907-b180-8a849a220145",2025-10-08T07:38:36Z,2026-02-19T13:01:27Z,"4603e922-975d-4dea-a482-3cce8a0e1539","Meridin Bayvue B1-20-03a","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2025-09-01T04:00:00Z,234.4,"tnb","3faf9896-9e64-4092-93ec-603e692bae24","https://colivingmanagement.bukku.my/l/daCcu6Hyu3",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"210a46c2-e4ed-45de-8600-87c93bb24ebc",2025-10-08T07:38:36Z,2026-02-19T13:01:27Z,"4603e922-975d-4dea-a482-3cce8a0e1539","Meridin Bayvue B1-22-09","0345c2e1-bea6-47d9-9199-4e5a950a4f74",2025-09-01T04:00:00Z,102.82,"wifi bil","2cf0712d-2d16-4843-b80e-a2b438b20421","https://colivingmanagement.bukku.my/l/bjCsZKOvIL",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"21aafbe0-9a25-4310-856e-396723587805",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-20-03a","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2025-10-31T16:00:00Z,288.29,"Maintanance Fees","3faf9896-9e64-4092-93ec-603e692bae24","https://colivingmanagement.bukku.my/l/csBF86KW9p","Meridin Bayvue","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"226c26fb-ace8-40d0-813f-b521a0c3cace",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-18-05","0841b059-48b6-4e65-988d-1fb24006db97",2025-11-30T16:00:00Z,60,"Cleaning","ab2f9b6a-402a-4593-a939-f306dc976067","https://colivingmanagement.bukku.my/l/dM2ejJbUgj","Clean Lemons","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"243742dd-16f7-4ff3-977d-2d94e09d1bab",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","SKS Pavillion B-21-01","0345c2e1-bea6-47d9-9199-4e5a950a4f74",2026-01-01T04:00:00Z,102.82,"INTERNET","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","https://colivingmanagement.bukku.my/l/blFKQx3_6f",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"247358a6-3fd1-49c2-bac4-b21814c29b8a",2026-03-10T10:05:32Z,2026-03-10T10:15:07Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-20-03a","0841b059-48b6-4e65-988d-1fb24006db97",2026-02-01T04:00:00Z,60,"Cleaning","3faf9896-9e64-4092-93ec-603e692bae24","https://colivingmanagement.bukku.my/l/cLX-TqG_05","Clean Lemons","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"247f21ab-41a0-4960-8619-ba21757f59b3",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-07-13a","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2025-11-30T16:00:00Z,268.88,"Maintanance Fees","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","https://colivingmanagement.bukku.my/l/cqZacEERas","Meridin Bayvue","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"257cd01d-5675-493e-801b-e0389709f92e",2025-10-08T07:38:36Z,2026-02-19T13:01:27Z,"4603e922-975d-4dea-a482-3cce8a0e1539","Paragon Suite B-23-07","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2025-09-01T04:00:00Z,568.35,"tnb","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","https://colivingmanagement.bukku.my/l/daCcu6Hyu3",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"26774838-7321-4932-8bc6-a1f1be21ce38",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Tri Tower A-18-03","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2025-10-31T16:00:00Z,146.6,"TNB","1119da1b-7b56-4b65-9ca1-800757e29764","https://colivingmanagement.bukku.my/l/dZMLaL7XpR","TNB","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2719dc71-54aa-4cce-9abc-dc0bf477792f",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-29-05","8e9ceaca-5169-4c37-a892-a39d64f76a32",2025-10-31T16:00:00Z,136.95,"WATER","5981792a-cba0-4215-b391-e6c352f3f3bb","https://colivingmanagement.bukku.my/l/bqyXq9rvfa","Paragon Suite","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"27c827bd-b1ec-45cb-98cb-9daa0ab07343",2026-03-10T10:05:32Z,2026-03-10T10:14:59Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B2-19-12","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2026-02-01T04:00:00Z,288.29,"Maintanance Fees","4155d4f3-9438-448a-8c5e-d49dd1272646","https://colivingmanagement.bukku.my/l/dtQLJ7Sumb","Meridin Bayvue","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"27ea4c6f-b83c-4753-b0ff-74e070d516e5",2026-03-10T10:05:32Z,2026-03-10T10:15:17Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B2-19-12","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2026-02-01T04:00:00Z,102,"TNB","4155d4f3-9438-448a-8c5e-d49dd1272646","https://colivingmanagement.bukku.my/l/comSVxL5v4","TNB","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2a14b8fe-12aa-4832-99bb-aefbb4c92547",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","SKS Pavillion B-21-01","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2026-01-01T04:00:00Z,59.2,"TNB","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","https://colivingmanagement.bukku.my/l/aJw3Zm5XbU",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2a44abdb-ef37-4f88-814e-c093cdd845da",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-10-05","9f7212f5-4fac-4b40-8e1e-3e16b3f0b548",2025-10-01T04:00:00Z,30,"fix door cabitnet","beaf7c8c-e161-4e8f-b30e-376c0d94be25","https://colivingmanagement.bukku.my/l/dNamqVQNxr","Magic Touch Sdn. Bhd","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2ad04bba-f156-4600-a6e6-1c8025a70b45",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-29-05","9f7212f5-4fac-4b40-8e1e-3e16b3f0b548",2026-01-01T04:00:00Z,50,"repair shower tap","5981792a-cba0-4215-b391-e6c352f3f3bb","https://colivingmanagement.bukku.my/l/dI_pcAXHqs",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2b9ac948-8145-4f38-aef1-42781a8591c7",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite B-23-07","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2025-10-01T04:00:00Z,392.8,"TNB","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","https://colivingmanagement.bukku.my/l/dMrzMtaDYO","TNB","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2bb815f2-7f0a-4c57-9eb0-fbb421e5c59a",2026-03-10T10:05:32Z,2026-03-10T10:15:19Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Tri Tower A-18-03","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2026-02-01T04:00:00Z,61.4,"TNB","1119da1b-7b56-4b65-9ca1-800757e29764","https://colivingmanagement.bukku.my/l/comSVxL5v4","TNB","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2c1aa5e8-a07d-4c62-a477-940a64d4ddd7",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Aliff Residences B-13-07","7ebb3db3-0632-4c23-b31f-5c28884b48d6",2026-01-01T04:00:00Z,800,"penalty","31e9f13e-8494-4000-bee6-85306326a98a","https://colivingmanagement.bukku.my/l/a7uWI-_EwB",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2c4f2972-a720-4f2b-a597-2783e8d24c34",2026-03-10T10:05:32Z,2026-03-10T10:15:06Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-07-13a","0841b059-48b6-4e65-988d-1fb24006db97",2026-02-01T04:00:00Z,60,"Cleaning","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","https://colivingmanagement.bukku.my/l/cLX-TqG_05","Clean Lemons","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2ce52d96-d2f6-400a-a2a5-bd97dfa4f94a",2025-09-09T06:07:00Z,2026-02-19T13:01:27Z,"4603e922-975d-4dea-a482-3cce8a0e1539","Meridin Bayvue B1-22-09","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2025-08-01T04:00:00Z,72,"water billing","2cf0712d-2d16-4843-b80e-a2b438b20421","https://colivingmanagement.bukku.my/l/aXAY1cSr_o",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2d0bdf95-b43d-4e3f-a709-30b7fe9041b5",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","SKS Pavillion B-21-01","3d9581dd-f220-4547-91a5-b22e1e706005",2026-01-01T04:00:00Z,399,"Maintanance Fees","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","https://colivingmanagement.bukku.my/l/b6tXZ0sOeB",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2d39e3ce-e25b-4c03-b345-85f60f441107",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite B-23-07","9f7212f5-4fac-4b40-8e1e-3e16b3f0b548",2025-11-30T16:00:00Z,150," 11 DEC SURFACE LIGHT","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","https://colivingmanagement.bukku.my/l/cyNlG7gyWf","Magic Touch Sdn. Bhd","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2d7c1606-8b55-4699-bc31-421eaabfc160",2026-01-30T08:07:17Z,2026-02-19T13:01:27Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","Meridin Bayvue B2-19-12","5a77524b-a91d-49aa-a338-3c721bccaafe",2025-11-30T16:00:00Z,200,"repair washer","4155d4f3-9438-448a-8c5e-d49dd1272646",,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2ddbcb56-8b6d-4933-9210-b067b68e7722",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Tri Tower A-18-03","10f2f526-d587-40b6-af5f-c0912ae851f8",2025-11-30T16:00:00Z,404.94,"Maintanance Fees","1119da1b-7b56-4b65-9ca1-800757e29764","https://colivingmanagement.bukku.my/l/bgcVdn2M83","Tri Tower Residences","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2e6499e1-9c24-4f2d-a334-9ef557e13326",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-22-09","0841b059-48b6-4e65-988d-1fb24006db97",2025-11-30T16:00:00Z,60,"Cleaning","2cf0712d-2d16-4843-b80e-a2b438b20421","https://colivingmanagement.bukku.my/l/dM2ejJbUgj","Clean Lemons","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2f66949a-6745-4cd3-bc1e-75d36bf471b4",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Tri Tower A-18-03","10f2f526-d587-40b6-af5f-c0912ae851f8",2025-10-31T16:00:00Z,404.94,"Maintanance Fees","1119da1b-7b56-4b65-9ca1-800757e29764","https://colivingmanagement.bukku.my/l/b26Y9SFBOg","Tri Tower Residences","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"301257f6-5676-402d-836e-371a68fa8108",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-22-09","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2025-11-30T16:00:00Z,46.8,"WATER","2cf0712d-2d16-4843-b80e-a2b438b20421","https://colivingmanagement.bukku.my/l/cqZacEERas","Meridin Bayvue","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"301af656-2d36-49d2-86a9-0ebc44b2e6b7",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-22-09","0345c2e1-bea6-47d9-9199-4e5a950a4f74",2025-10-01T04:00:00Z,102.82,"TIME","2cf0712d-2d16-4843-b80e-a2b438b20421","https://colivingmanagement.bukku.my/l/b1EEg-dIkv","TIME","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"301d2aab-92d0-4226-bae3-ba2878152463",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-20-03a","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2025-11-30T16:00:00Z,102.6,"WATER","3faf9896-9e64-4092-93ec-603e692bae24","https://colivingmanagement.bukku.my/l/cqZacEERas","Meridin Bayvue","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"312364bf-8b10-4aa7-96fd-71cccd5c6fb4",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-07-13a","9f7212f5-4fac-4b40-8e1e-3e16b3f0b548",2025-10-01T04:00:00Z,30,"install curtain clip","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","https://colivingmanagement.bukku.my/l/dNamqVQNxr","Magic Touch Sdn. Bhd","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"312febb8-fb11-4756-a58e-e5c38d53a400",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-10-05","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2025-10-31T16:00:00Z,78.55,"TNB","beaf7c8c-e161-4e8f-b30e-376c0d94be25","https://colivingmanagement.bukku.my/l/dZMLaL7XpR","TNB","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"317093ec-b817-4f02-b595-fc008bce9867",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite B-27-03","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2025-10-31T16:00:00Z,597.05,"TNB","f18c6f5a-eccf-4af8-9334-721d98013a6d","https://colivingmanagement.bukku.my/l/dZMLaL7XpR","TNB","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"326b59dd-5be1-47ea-82b9-41203bcba4a4",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-18-05","0345c2e1-bea6-47d9-9199-4e5a950a4f74",2026-01-01T04:00:00Z,104.94,"INTERNET","ab2f9b6a-402a-4593-a939-f306dc976067","https://colivingmanagement.bukku.my/l/blFKQx3_6f",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"32d93fd1-c90c-4365-ba5b-cd335f17f183",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Jalan Kuning Jalan Kuning","278a95bc-f35f-4249-87ec-2bb47575c715",2025-10-31T16:00:00Z,166.04,"WATER","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","https://colivingmanagement.bukku.my/l/aYIQCY14um","SAJ","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"32e75617-1da3-478f-82ed-a02f5f00012c",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-18-05","8e9ceaca-5169-4c37-a892-a39d64f76a32",2026-01-01T04:00:00Z,99.6,"WATER","ab2f9b6a-402a-4593-a939-f306dc976067","https://colivingmanagement.bukku.my/l/cD5Dt68Xy0",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"336b90ab-34d9-475a-bdd3-92aedc8724ca",2025-09-09T08:20:34Z,2026-02-19T13:01:27Z,"4603e922-975d-4dea-a482-3cce8a0e1539","Meridin Bayvue B1-10-05","0345c2e1-bea6-47d9-9199-4e5a950a4f74",2025-08-01T04:00:00Z,102.82,"Time","beaf7c8c-e161-4e8f-b30e-376c0d94be25","https://colivingmanagement.bukku.my/l/a5f9rw_fl_",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"339cd330-da13-40ca-b67a-4e92ea453150",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-20-03a","0841b059-48b6-4e65-988d-1fb24006db97",2026-01-01T04:00:00Z,60,"Cleaning","3faf9896-9e64-4092-93ec-603e692bae24","https://colivingmanagement.bukku.my/l/bz64Zetwqp",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"33c9954d-b0a9-4ffd-a605-6ee3be6036ac",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","SKS Pavillion B-21-01","3d9581dd-f220-4547-91a5-b22e1e706005",2025-11-30T16:00:00Z,399,"Maintanance Fees","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","https://colivingmanagement.bukku.my/l/bUUnyOgEHZ","SKS Pavillion","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"344d4f85-285e-499e-a089-e0c800d0221a",2025-10-08T07:38:36Z,2026-02-19T13:01:27Z,"4603e922-975d-4dea-a482-3cce8a0e1539","Meridin Bayvue B1-07-13a","0841b059-48b6-4e65-988d-1fb24006db97",2025-09-01T04:00:00Z,60,"cleaning","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","https://colivingmanagement.bukku.my/l/cZsbBAuYdf",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"349239f1-8f66-447d-a862-2afb8551b0e6",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","SKS Pavillion B-31-03","3d9581dd-f220-4547-91a5-b22e1e706005",2025-11-30T16:00:00Z,29.05,"WATER","92f3ecef-c641-42fc-8085-60519b40820b","https://colivingmanagement.bukku.my/l/bUUnyOgEHZ","SKS Pavillion","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"34b89051-0608-4f91-a2ed-d6265e7a3489",2026-02-10T07:22:09Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Meridin Bayvue B1-07-13a","90f9f1e2-62eb-4a37-a82a-a70427a331dc",2026-01-01T04:00:00Z,268.88,"Maintanance Fees","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","https://colivingmanagement.bukku.my/l/cqlYUjszte",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"35377b89-1163-4247-b08c-3afd6ede616e",2026-03-10T10:05:32Z,2026-03-10T10:15:16Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Jalan Kuning Jalan Kuning","e9ef1dee-1a92-4ff0-ada0-f4d36130917a",2026-02-01T04:00:00Z,497.45,"TNB","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","https://colivingmanagement.bukku.my/l/comSVxL5v4","TNB","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"354f0d84-a5d7-45e7-bbe8-04db53f0a9e1",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Jalan Kuning Jalan Kuning","177a051b-fd6a-4af3-841f-0cc21f4c18f0",2025-10-31T16:00:00Z,147.35,"INTERNET","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","https://colivingmanagement.bukku.my/l/anQk04E00i","UNIFI","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"35a37902-8689-4aea-97d3-3173fc063db8",2025-10-08T07:38:36Z,2026-02-19T13:01:27Z,"4603e922-975d-4dea-a482-3cce8a0e1539","Aliff Residences B-13-07","9f7212f5-4fac-4b40-8e1e-3e16b3f0b548",2025-09-01T04:00:00Z,120,"fix kitchen sink ","31e9f13e-8494-4000-bee6-85306326a98a","https://colivingmanagement.bukku.my/l/d-2-ccBUOE",,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"35d855f7-271f-4a13-9bae-6132196f03c7",2025-12-08T09:54:35Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-18-05","8e9ceaca-5169-4c37-a892-a39d64f76a32",2025-10-31T16:00:00Z,527.82,"SEP MAINTANANCE FEES","ab2f9b6a-402a-4593-a939-f306dc976067","https://colivingmanagement.bukku.my/l/bqyXq9rvfa","Paragon Suite","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"3669b13e-63dc-42ad-bfa5-043544cd4026",2025-11-07T07:44:49Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-18-05","0841b059-48b6-4e65-988d-1fb24006db97",2025-10-01T04:00:00Z,60,"Cleaning","ab2f9b6a-402a-4593-a939-f306dc976067","https://colivingmanagement.bukku.my/l/a55X7C_DJn","Clean Lemons","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"3837c275-064d-46f6-bef9-11e7ee555d13",2026-01-09T04:09:42Z,2026-02-19T13:01:27Z,"bad279a4-e309-4354-a70f-2a1b0818317f","Paragon Suite A-18-05","9f7212f5-4fac-4b40-8e1e-3e16b3f0b548",2025-11-30T16:00:00Z,80,"3 DEC SURFACE LIGHT M-01","ab2f9b6a-402a-4593-a939-f306dc976067","https://colivingmanagement.bukku.my/l/cyNlG7gyWf","Magic Touch Sdn. Bhd","817f6510-47ac-4f8f-9828-d2fd91cb406f",
