"ID","Created Date","Updated Date","Owner","invoiceurl","receipturl","Date","title","type","invoiceid","amount","tenancy","Accountid","Productid","isPaid","referenceid","room","tenant","Bukku_invoice_id","property","Paidat","client"
"2423f1b5-b588-44c6-b32a-08179d32bee8",2025-10-30T04:17:59Z,2026-04-03T08:25:16Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/d1Q4acx2X5",,2026-04-01T04:00:00Z,"April - Meridin Bayvue B1-10-05 Master Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02461",800,"26e78ff1-68a4-43bc-a855-7516a19b4c64",53,1,true,"RC-mnfs2uov","7e68c424-aa3d-4ef6-bdd2-b6e4b0b621f6","acd1c031-63a5-49e7-b384-14f2a60afae0",10236,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",2026-04-01T08:36:02Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"249312cf-4cc0-4ded-9bf6-b85b4cbb89f9",2026-02-09T14:04:55Z,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/cTwQaDU58j",,2026-07-01T00:00:00Z,"Jul 2026 - Aliff Residences B-13-07 Standard Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02726",650,"fc1dd5d2-aaf8-4c77-8376-fe9eb1ebc55b",53,1,,,"2e296b44-c922-40cf-a3d9-e756cff640b1","b5f5fc33-0561-4de0-8748-2a6ba853d150",10721,"31e9f13e-8494-4000-bee6-85306326a98a",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"24fe8847-4c80-4e4f-93ec-7145bf4c4f48",2025-09-14T15:20:02Z,2026-03-14T01:49:29Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/c8lVupe3eK","https://colivingmanagement.bukku.my/l/baRPcx_Myo",2026-03-01T00:00:00Z,"March 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00878",700,"5f495542-1482-47eb-8acb-15ab99274ede",53,1,true,"RC-mma9v0sh","063b8e70-666f-403b-8395-2e352a4faa90","25be20ab-a0de-442a-b6d0-1325de31baab",6689,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2026-03-03T07:15:17Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"251edfc1-9e5d-431d-926b-bea83e46d88a",2025-09-14T15:20:14Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/bjkJ9scCZm","https://colivingmanagement.bukku.my/l/d7gocKkWy9",2026-01-01T00:00:00Z,"January 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00897",600,"b26d3537-4e8a-47d1-b128-4976f7dd4910",53,1,true,"RC-mjvm2iz0","f3335a57-a272-4c8d-b063-915c0ebc4d2c","a76da61b-df1c-4049-a366-d72dcf064df5",6708,"c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",2026-01-01T15:41:24Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"25530fe8-5dec-4bb4-ad14-23cdcb4a89c2",2025-09-14T15:20:19Z,2026-03-14T01:41:51Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dXHPFqLNoG","https://colivingmanagement.bukku.my/l/dDH_QvGNE4",2026-03-01T00:00:00Z,"March 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00958",1500,"643b2a2d-d432-4dd2-beb2-a4cef1cfada7",53,1,true,"RC-mm52oj7s","4e7e0462-acce-4c7b-a921-7101a46f0399","f40561f0-1f5c-4629-8caf-5ab61940a840",6769,"1119da1b-7b56-4b65-9ca1-800757e29764",2026-02-27T15:55:03Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"261fda82-d772-429d-a734-f0fe8aa8c9e3",2025-09-23T03:02:42Z,2026-03-14T01:41:34Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/dk-vqF2zS4","https://colivingmanagement.bukku.my/l/asR5r4ZtYb",2026-03-01T04:00:00Z,"March - Paragon Suite B-23-07 Master Room 1 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01252",1600,"3376615e-adfe-4d4e-b462-2c421a9f4d68",53,1,true,"RC-mmarowqf","583cf0e4-10eb-478b-be74-d78a7be5571a","262a8a16-7d04-4000-8663-24d7e3e67ee2",7162,"52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2026-03-03T15:34:06Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"27367998-a8a2-47ad-b4a8-f2960a6dd5be",2025-09-14T15:20:28Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dPFM_HMuXF",,2027-07-01T00:00:00Z,"July 2027 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01081",2400,"b3d7164c-e69e-4992-8b83-cc6df81b610f",53,1,,,"24dff256-86c4-4fbf-8ad1-9027dd044b38","2bd12606-e435-4679-a34f-8f928229309c",6892,"f18c6f5a-eccf-4af8-9334-721d98013a6d",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"27671b2e-1546-4012-9303-ed5f1e62df86",2025-09-30T01:27:51Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/bN19JPlLkz","https://colivingmanagement.bukku.my/l/dJ0dRTlyrp",2025-11-01T04:00:00Z,"November - Meridin Bayvue B2-19-12 Balcony Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01540",600,"1b12f21b-bca4-40cd-8e5a-28399a6f7af4",53,1,true,"RC-mhdk88hj","23c94dd3-f56c-4065-a495-f010e16690d8","8e0fc272-7380-452f-840f-55178597e795",7659,"4155d4f3-9438-448a-8c5e-d49dd1272646",2025-10-30T15:10:27Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"278ab389-824c-45e9-a90f-d70a4e310a62",2025-09-23T03:02:42Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/dNlbR8AcoI","https://colivingmanagement.bukku.my/l/b2NZPN0Qwm",2025-11-01T04:00:00Z,"November - Paragon Suite B-23-07 Master Room 1 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01248",1600,"3376615e-adfe-4d4e-b462-2c421a9f4d68",53,1,true,"RC-mhjzojl2","583cf0e4-10eb-478b-be74-d78a7be5571a","262a8a16-7d04-4000-8663-24d7e3e67ee2",7158,"52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2025-11-04T03:09:11Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"279bfecc-073b-4a83-bed1-dc989214f485",2025-09-23T03:02:42Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/dbJLZJHo7v",,2026-06-01T04:00:00Z,"June - Paragon Suite B-23-07 Master Room 1 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01255",1600,"3376615e-adfe-4d4e-b462-2c421a9f4d68",53,1,,,"583cf0e4-10eb-478b-be74-d78a7be5571a","262a8a16-7d04-4000-8663-24d7e3e67ee2",7165,"52890ac5-9a4d-40d0-80d2-2bbb8d13709b",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"27a7a0dc-c02d-4eb2-9d1b-c63e1e031fbb",2026-03-09T17:29:45Z,2026-03-09T17:29:58Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/cu7_tA_RIw",,2026-06-01T04:00:00Z,"Jun 2026 - SKS Pavillion B-21-01 Balcony Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02900",700,"248bd52b-6a95-49ab-9f46-a1554067f8c3",53,1,,,"f8f25f5e-97df-4ee9-a6e8-4c231895a3ce","6999ed99-0d49-4435-b414-95a290a0226a",10955,"e83a5d2c-dd1e-422e-b3de-eeb6438cc45e",,
"297b5b24-f79c-47a4-96c0-6d841004f5e7",2025-11-03T01:33:16Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/bcX8whoVX8","https://colivingmanagement.bukku.my/l/acnMLXlXzf",2025-12-01T00:00:00Z,"December - Paragon Suite A-29-05 Small Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02151",500,"5f9cd58d-1dad-46ec-802b-cfd37e7a1387",53,1,true,"RC-mirekveg","1dd25e1b-ec08-4bfb-981a-47eb98f21d73","4d2834cf-8c4a-4eb8-be1e-628d05f660d4",9654,"5981792a-cba0-4215-b391-e6c352f3f3bb",2025-12-04T12:20:06Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"298bee4c-43e2-443e-8d17-b5fec53b1b60",2025-09-30T01:27:51Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/dmEGljUtZm","https://colivingmanagement.bukku.my/l/dVmrzFxgFB",2025-12-01T04:00:00Z,"December - Meridin Bayvue B2-19-12 Balcony Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01541",600,"1b12f21b-bca4-40cd-8e5a-28399a6f7af4",53,1,true,"RC-miymfio6","23c94dd3-f56c-4065-a495-f010e16690d8","8e0fc272-7380-452f-840f-55178597e795",7660,"4155d4f3-9438-448a-8c5e-d49dd1272646",2025-12-09T13:34:37Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"29ad92c3-14f2-47d4-b16a-409524948fb2",2025-10-28T04:00:23Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/dJrHESFrvP","https://colivingmanagement.bukku.my/l/a8kZJi549h",2025-10-27T16:00:00Z,"October - Meridin Bayvue B1-10-05 Small Room - Deposit","d3f72d51-c791-4ef0-aeec-3ed1134e5c86","IV-02090",600,"37c2e57c-15b1-4971-b727-5e39f8e62664",52,2,true,"RC-mha55ls2","84423429-0db5-4c6f-8dfb-cee329ae1dfb","b289310f-025d-4796-8817-0feed76fe1da",9521,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",2025-10-28T05:45:34Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"29e0e782-050a-4c3d-9c7d-c621e265e5af",2025-09-14T15:19:58Z,2026-03-14T01:50:49Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dNRi3RepJB","https://colivingmanagement.bukku.my/l/dkogPvxItR",2026-03-01T00:00:00Z,"March 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00854",600,"7e4b2adb-d74d-4736-b76c-0abe81555942",53,1,true,"RC-mm2q6zu0","63f2ec9f-5a91-4c3d-9ce0-642c83a0054f","87fe12fb-33ee-4f33-8f11-59b2769aa65a",6665,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",2026-02-26T00:30:15Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2a1f142c-1c19-40e5-b332-8d85187b0693",2025-12-28T13:59:38Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/cUirEQmtHD",,2026-09-01T04:00:00Z,"September 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01064",1500,"be871d4a-6d99-4454-930b-986016d9565e",53,1,,,"7d9bce87-7336-456c-b6ba-1819303bfb35","2f4cab78-a2d6-4450-bfbe-34498457861b",6875,"ab2f9b6a-402a-4593-a939-f306dc976067",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2a2039fe-f6b5-4e29-9ba5-6f8b86f93d04",2025-09-14T15:20:22Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/c0Ju3OVYJF","https://colivingmanagement.bukku.my/l/aWILxRm83H",2025-11-01T00:00:00Z,"November 2025 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00882",700,"248bd52b-6a95-49ab-9f46-a1554067f8c3",53,1,true,"RC-mhg15gtk","f8f25f5e-97df-4ee9-a6e8-4c231895a3ce","6999ed99-0d49-4435-b414-95a290a0226a",6693,"e83a5d2c-dd1e-422e-b3de-eeb6438cc45e",2025-11-01T08:40:16Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2a6c338b-44bd-4ae2-a396-4d51c83c85a8",2025-09-14T15:20:22Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dgx45yihet","https://colivingmanagement.bukku.my/l/cq-4kPdWF7",2025-10-01T00:00:00Z,"October 2025 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00861",700,"248bd52b-6a95-49ab-9f46-a1554067f8c3",53,1,true,"RC-mg6ojwhw","f8f25f5e-97df-4ee9-a6e8-4c231895a3ce","6999ed99-0d49-4435-b414-95a290a0226a",6672,"e83a5d2c-dd1e-422e-b3de-eeb6438cc45e",2025-09-30T14:58:46Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2b11e070-b651-4c95-9cc1-36fbd712f121",2025-12-24T03:30:47Z,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","https://colivingmanagement.bukku.my/l/dU8vtSpDZU",,2026-08-01T04:00:00Z,"August - Meridin Bayvue B2-19-12 Standard Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02506",600,"f57ede7f-8ea6-4f04-891d-e5cc05a99719",53,1,,,"2de68ab4-ff54-4be0-aaea-ae6ca81eb6a4","0e88a760-7a70-4e6d-87a9-f6cbd9a3d405",10308,"4155d4f3-9438-448a-8c5e-d49dd1272646",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2b16d34a-587a-4eb1-bb60-84b6e7a80745",2025-09-14T15:20:09Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/cofHcUPAQR","https://colivingmanagement.bukku.my/l/c2mCxapItT",2026-02-01T00:00:00Z,"February 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00896",800,"3af59c7b-baa5-4714-ba9f-66cd542bf126",53,1,true,"RC-mkxmubuz","d70434ff-a76a-481d-94e4-7e0ae7db7f14","703db0c7-8469-4966-9729-c8e4eefc6c5b",6707,"5981792a-cba0-4215-b391-e6c352f3f3bb",2026-01-28T06:19:47Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2b93f5db-a9a8-450b-94e3-ffbd9e2bf59d",2025-09-14T15:19:54Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/aIz9sggwQ6","https://colivingmanagement.bukku.my/l/cTGRwfWcUs",2026-01-01T00:00:00Z,"January 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00795",700,"9a4c5001-77e7-4b61-a38e-ea1df717602a",53,1,true,"RC-mjwxxzrj","f8dbb89a-a49c-44e0-944a-5665241eafd7","ef8f0650-f7c5-4666-a224-91f67eba8872",6606,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2026-01-02T14:00:42Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2c85284b-6ff5-4bf6-97fd-0a7b3a29cebb",2025-12-02T08:16:25Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/aw0OuIvtkZ",,2025-12-31T16:00:00Z,"December - Tri Tower A-18-03 Balcony Room - Owner Comission","86da59c0-992c-4e40-8efd-9d6d793eaf6a","IV-02487",1283,"00a16fdb-fb79-4a4b-b9ca-6addd64b04ff",64,11,true,,"b0750e3c-4615-4b18-912d-05325a97ea34","5514b813-b6b1-4289-95af-0591dbb82bcd",10277,"1119da1b-7b56-4b65-9ca1-800757e29764",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2cad6e03-b3f8-42b1-ab4d-c2f4a95c3ce4",2026-01-03T11:04:39Z,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","https://colivingmanagement.bukku.my/l/cL9Ol72kPw",,2026-05-01T04:00:00Z,"May 2026 - Meridin Bayvue B1-20-03a Standard Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02568",600,"584438bc-5bd8-4d23-b814-0d6a89784f9f",53,1,,,"c4a2aaa8-5d71-47e2-b3d9-452a3c56bb9c","eddfc352-8393-4744-ab27-f6de7b5419dd",10412,"3faf9896-9e64-4092-93ec-603e692bae24",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2d00dcad-28a5-4712-88a0-0e9d5b03ef17",2026-03-02T05:47:23Z,2026-03-02T05:47:52Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/ckaFPhjyA4",,2027-02-01T04:00:00Z,"Feb 2027 - Jalan Kuning Jalan Kuning Master Room 4 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02867",700,"5f495542-1482-47eb-8acb-15ab99274ede",53,1,,,"063b8e70-666f-403b-8395-2e352a4faa90","25be20ab-a0de-442a-b6d0-1325de31baab",10911,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",,
"2d2dc2d8-cf12-4dd8-a62d-49539c7522e5",2025-09-14T15:19:57Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/bIe1xVnjFH","https://colivingmanagement.bukku.my/l/aNBXu6RKpQ",2026-02-01T00:00:00Z,"February 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00831",600,"f07d1385-577c-4641-b042-7236ed82a58f",53,1,true,"RC-ml399izp","174ef75f-fa07-4bf0-bb88-f743339a50bf","7f55a518-1973-4412-a129-bc749b929276",6642,"3faf9896-9e64-4092-93ec-603e692bae24",2026-02-01T04:44:01Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2e0b047e-1fc7-4dc1-8452-81c3f11b13f8",2025-10-26T11:42:32Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dYWAcIDyoR","https://colivingmanagement.bukku.my/l/dnHrjnZVvL",2025-11-01T00:00:00Z,"November - Meridin Bayvue B1-07-13a Master Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02059",1100,"0d961896-ca8c-4815-943c-8a81ebc44c1a",53,1,true,"RC-mhezmpwb","69f6eb67-6a67-496d-8901-8a0b0e03a0ab","388b9a8c-7a80-434f-8119-6b4d80b26978",9484,"c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",2025-10-31T15:10:06Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2e5356c1-5c82-468c-9e68-21376e8e5810",2025-09-14T15:19:58Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dqPg9zbNJ5","https://colivingmanagement.bukku.my/l/cSVd-ZpkgU",2025-10-01T00:00:00Z,"October 2025 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00774",600,"02ee7674-40f8-47ca-baf6-55090dd79812",53,1,true,"RC-mg4r4fq9","f69bbff1-158d-4eea-b333-036242a6a9c3","9ad27e8b-7145-4220-bd3b-0ba20f39b50b",6585,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2e5709fb-d144-41f7-aa86-9e11e107d760",2025-12-30T03:36:05Z,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/cbHaVaqQSR",,2026-09-01T00:00:00Z,"Sep 2026 - Meridin Bayvue B1-22-09 Small Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02543",600,"007309b7-1086-430f-bc4b-bcb7c005224a",53,1,,,"aac82a5e-a744-4aa0-b820-68fbba9f3853","d0714604-bd16-4a15-be55-ba4710365a7b",10366,"2cf0712d-2d16-4843-b80e-a2b438b20421",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2ec96b77-ad4f-4f90-ad63-1a4e75f33e3b",2025-09-14T15:19:57Z,2026-03-28T07:38:03Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/aWfm7KeWJr",,2026-04-01T00:00:00Z,"April 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00869",600,"f07d1385-577c-4641-b042-7236ed82a58f",53,1,true,"RC-mna0oym4","174ef75f-fa07-4bf0-bb88-f743339a50bf","7f55a518-1973-4412-a129-bc749b929276",6680,"3faf9896-9e64-4092-93ec-603e692bae24",2026-03-28T07:38:03Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2eccc22b-9c6f-4b30-ab5b-36c3422b7244",2025-10-30T04:17:59Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/bB5A8gUIUG",,2026-07-01T04:00:00Z,"July - Meridin Bayvue B1-10-05 Master Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02470",800,"26e78ff1-68a4-43bc-a855-7516a19b4c64",53,1,,,"7e68c424-aa3d-4ef6-bdd2-b6e4b0b621f6","acd1c031-63a5-49e7-b384-14f2a60afae0",10245,"beaf7c8c-e161-4e8f-b30e-376c0d94be25",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2ed4da59-069a-4624-b59b-57f120c8d48b",2025-12-28T13:59:35Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/amarA8K9rT",,2026-05-01T04:00:00Z,"May 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-01034",1500,"be871d4a-6d99-4454-930b-986016d9565e",53,1,,,"7d9bce87-7336-456c-b6ba-1819303bfb35","2f4cab78-a2d6-4450-bfbe-34498457861b",6845,"ab2f9b6a-402a-4593-a939-f306dc976067",,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2f1308a3-d193-40fb-8d25-917f06fc13c0",2025-11-07T06:48:09Z,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","https://colivingmanagement.bukku.my/l/aQVk8Are9d","https://colivingmanagement.bukku.my/l/bTt2Egb9PQ",2026-01-01T04:00:00Z,"January - Jalan Kuning Jalan Kuning Standard Room 1 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-02451",1000,"9893ac3f-3b29-4fde-8e22-7d6b7a4ab91d",53,1,true,"RC-mjvjod7y","87b15276-05a9-413e-890a-880be70495db","3a5d4ce6-66cb-4997-ab7c-12197f709901",10226,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2026-01-01T14:34:30Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"2f1b9f13-9721-4c75-bb8d-feec97133f59",2025-09-14T15:20:09Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/dk0n91YeeJ","https://colivingmanagement.bukku.my/l/da578TOllj",2026-01-01T00:00:00Z,"January 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00873",800,"3af59c7b-baa5-4714-ba9f-66cd542bf126",53,1,true,"RC-mjm5hdmy","d70434ff-a76a-481d-94e4-7e0ae7db7f14","703db0c7-8469-4966-9729-c8e4eefc6c5b",6684,"5981792a-cba0-4215-b391-e6c352f3f3bb",2025-12-26T00:46:36Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"30778206-5494-409b-8d51-50be6eb24283",2025-09-14T15:19:55Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/aGBbghUr_R","https://colivingmanagement.bukku.my/l/d6QpBanFBV",2026-01-01T00:00:00Z,"January 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00804",600,"a13ba28b-33b9-42d9-8643-fb071c352121",53,1,true,"RC-mjcgigoy","8cd82639-eaf1-4109-8482-f4ea1eccee00","cfe5a1ee-aaa2-42e3-91ee-84622a7872a1",6615,"3faf9896-9e64-4092-93ec-603e692bae24",2025-12-19T05:57:44Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"30c771c8-3ee0-4329-90e7-89695e586eaf",2025-09-14T15:20:16Z,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/ch7zths7Lc","https://colivingmanagement.bukku.my/l/cFZO5awQ1N",2025-11-01T00:00:00Z,"November 2025 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00859",800,"1c8f8a76-2088-4111-b14e-d3226d4d5f36",53,1,true,"RC-mhfvkmtf","b3d28e78-dba9-41a9-8836-2212a784b1ae","602b8030-643d-4959-b1a9-5855d06cd10a",6670,"2cf0712d-2d16-4843-b80e-a2b438b20421",2025-11-01T06:03:23Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"3116933d-f8db-4248-8513-29f84611b6c2",2025-09-14T15:19:49Z,2026-03-14T01:53:10Z,"bad279a4-e309-4354-a70f-2a1b0818317f","https://colivingmanagement.bukku.my/l/boXrJa9x3a","https://colivingmanagement.bukku.my/l/a7G_8D-wZm",2026-03-01T00:00:00Z,"March 2026 - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-00811",700,"7ae26e5a-79ed-4e31-86db-b7832d0cd599",53,1,true,"RC-mm3mfo73","bb3d176c-e88c-4839-97c8-fd7c488acf4f","b14c4627-33cb-4e47-8fc1-6119732ce710",6622,"6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2026-02-26T15:34:21Z,"817f6510-47ac-4f8f-9828-d2fd91cb406f"
"31908fb4-e34e-4401-8253-932adfe4f06d",2026-03-25T11:39:35Z,2026-03-25T11:39:50Z,"4603e922-975d-4dea-a482-3cce8a0e1539","https://colivingmanagement.bukku.my/l/csh3H9C6xB",,2026-08-01T16:00:00Z,"Aug 2026 - Meridin Bayvue B2-19-12 Balcony Room - Rental Income","cf4141b1-c24e-4fc1-930e-cfea4329b178","IV-03007",600,"1b12f21b-bca4-40cd-8e5a-28399a6f7af4",53,1,,,"23c94dd3-f56c-4065-a495-f010e16690d8","8e0fc272-7380-452f-840f-55178597e795",11171,"4155d4f3-9438-448a-8c5e-d49dd1272646",,
