"ID","Created Date","Updated Date","Owner","property","period","title","totalrental","totalutility","totalcollection","expenses","netpayout","Bukkubills","Bukkuinvoice","monthlyreport","client","Paid"
"25087554-4238-42ec-b814-79d88b86cc2f",2025-11-07T09:33:00Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","beaf7c8c-e161-4e8f-b30e-376c0d94be25",2025-09-30T16:00:00Z,"October 2025 Meridin Bayvue B1-10-05",2097,573.4,2167,1023.4,933.9,"https://colivingmanagement.bukku.my/l/cGxKVh4Zjl","https://colivingmanagement.bukku.my/l/b4kmftF0WA","https://download-files.wixmp.com/ugd/a1b068_546453c8f1ef4301825ba2898279ae0a.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfNTQ2NDUzYzhmMWVmNDMwMTgyNWJhMjg5ODI3OWFlMGEucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9NZXJpZGluX0JheXZ1ZV9CMS0xMC0wNS5wZGYiLCJ0eXBlIjoiYXR0YWNobWVudCJ9LCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdLCJleHAiOjE3Njc2OTE5NzIsImp0aSI6ImVkMjlkMzdjLTJlZWItNGY0Yy1hMTk2LTQ1NmUxOTQ5MjQ3NSIsImlhdCI6MTc2MjUwNzk3MiwiaXNzIjoidXJuOmFwcDplNjY2MzBlNzE0ZjA0OTBhYWVhMWYxNDliM2I2OWUzMiIsInN1YiI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIifQ.wbkC9g7sIcNmqMp8nFyQ1STPiQ9BoKmM1PLincZZsM4","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"25b7a6b6-07dd-4d34-b680-6034292a2e1e",2025-11-07T09:33:17Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-09-30T16:00:00Z,"October 2025 Jalan Kuning Jalan Kuning",6650,892.69,7600,892.69,6042.31,"https://colivingmanagement.bukku.my/l/bRvXeZpjcb","https://colivingmanagement.bukku.my/l/dR_CetrjPA","https://download-files.wixmp.com/ugd/a1b068_7bfc09f6024840f5993ac34525965672.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfN2JmYzA5ZjYwMjQ4NDBmNTk5M2FjMzQ1MjU5NjU2NzIucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9KYWxhbl9LdW5pbmdfSmFsYW5fS3VuaW5nLnBkZiIsInR5cGUiOiJhdHRhY2htZW50In0sImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl0sImV4cCI6MTc2NzY5MTk4OSwianRpIjoiMTAxYzMwZTctMjJmZi00N2E4LWE0ZTYtOWM4NTFkOTM1NjQ4IiwiaWF0IjoxNzYyNTA3OTg5LCJpc3MiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIiwic3ViIjoidXJuOmFwcDplNjY2MzBlNzE0ZjA0OTBhYWVhMWYxNDliM2I2OWUzMiJ9.O6dv0lZG_GLsS4AdGF9SVpxJhFM4zzaoNScsEeyiz-4","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"28df76ec-9803-411d-a302-0a99cee95700",2025-10-09T06:07:42Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","f18c6f5a-eccf-4af8-9334-721d98013a6d",2025-09-01T04:00:00Z,"September 2025 Paragon Suite B-27-03",2400,0,2400,1217.4,1062.6,"https://colivingmanagement.bukku.my/l/bH-nknpQHA","https://colivingmanagement.bukku.my/l/d2DIQxXxiS","https://drive.google.com/file/d/1sCTqWUoPjoIrtajB2K1d0E7zrS58IINa/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"291ad794-4705-4bb2-87f6-4fd10ecdf835",2026-04-10T02:49:44Z,2026-04-10T02:51:21Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","5981792a-cba0-4215-b391-e6c352f3f3bb",2026-02-28T16:00:00Z,"March 2026 Paragon Suite A-29-05",3850,753.52,4480,753.52,3341.48,"https://colivingmanagement.bukku.my/l/bHQuWudQJH","https://colivingmanagement.bukku.my/l/bDZno2Bq7Q","wix:document://v1/a1b068_e2e9d1dc134c47c1819f0ad442d5bc4e.pdf/2026_Paragon_Suite_A-29-05.pdf",,
"29877b87-b6be-463c-9003-d0429816df93",2026-02-10T07:29:20Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e",2025-12-31T16:00:00Z,"January 2026 SKS Pavillion B-21-01",2400,658.15,2520,658.15,1621.85,"https://colivingmanagement.bukku.my/l/b5zzKmOtjh","https://colivingmanagement.bukku.my/l/dfganbDQiV","wix:document://v1/a1b068_0456c30aae404db0a3a964c5f3c0f270.pdf/2026_SKS_Pavillion_B-21-01.pdf","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"29e34282-2d87-413d-94ef-90bdc7c86f02",2025-10-09T06:08:00Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","1119da1b-7b56-4b65-9ca1-800757e29764",2025-09-01T04:00:00Z,"September 2025 Tri Tower A-18-03",3300,0,3300,218.15,2751.85,"https://colivingmanagement.bukku.my/l/dcDihsmSY8","https://colivingmanagement.bukku.my/l/aCfBB_8rKR","https://drive.google.com/file/d/1JRPekBCZnUVfOoARlTpQiKGWCdFUWXLt/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2af32b47-f055-468d-a9a0-e23ae4e49548",2026-03-09T13:18:58Z,2026-03-09T13:19:03Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","31e9f13e-8494-4000-bee6-85306326a98a",2025-11-30T16:00:00Z,"December 2025 Aliff Residences B-13-07",2050,214.42,2270,214.42,1850.58,,,"wix:document://v1/a1b068_1fce259aa178451e8c48f204b85215e0.pdf/2025_Aliff_Residences_B-13-07.pdf",,
"2b03a4b1-5ce9-4d10-9b72-0045da29e816",2025-11-07T09:32:18Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","5981792a-cba0-4215-b391-e6c352f3f3bb",2025-09-30T16:00:00Z,"October 2025 Paragon Suite A-29-05",2100,1724.29,2440,1724.29,505.71,"https://colivingmanagement.bukku.my/l/curTEQwT99","https://colivingmanagement.bukku.my/l/czIi-XwL8C","https://download-files.wixmp.com/ugd/a1b068_fb8da2a4cc634f8e8b24d36dd50fba61.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfZmI4ZGEyYTRjYzYzNGY4ZThiMjRkMzZkZDUwZmJhNjEucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9QYXJhZ29uX1N1aXRlX0EtMjktMDUucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY3NjkxOTMwLCJqdGkiOiI4ZmFmNTA0ZC1mMDYzLTRjYTQtYTgzOS05OGI5NzQwM2Q4NjkiLCJpYXQiOjE3NjI1MDc5MzAsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.dj3EOJkOpYWNqFXdmXkTPpMeN92fxwzSriScEtK7sKw","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"2e8973ab-f69f-4f91-9deb-b4e22effc676",2026-04-10T02:49:51Z,2026-04-10T02:51:15Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e",2026-02-28T16:00:00Z,"March 2026 SKS Pavillion B-21-01",3643,997.82,3953,997.82,2590.88,"https://colivingmanagement.bukku.my/l/aBy087VRCe","https://colivingmanagement.bukku.my/l/b9uJeDOaPU","wix:document://v1/a1b068_35090a03329548ad854c18653781e6a6.pdf/2026_SKS_Pavillion_B-21-01.pdf",,
"2fef9afc-7ad5-4311-8e44-dea33ed756a7",2025-12-08T10:28:43Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-10-31T16:00:00Z,"November 2025 Jalan Kuning Jalan Kuning",6450,391.49,7370,391.49,6333.51,"https://colivingmanagement.bukku.my/l/c7oy6lfnrp","https://colivingmanagement.bukku.my/l/c0NH80Bu5h","https://download-files.wixmp.com/ugd/a1b068_01993c17034d4facbed77ddc9ad737c3.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfMDE5OTNjMTcwMzRkNGZhY2JlZDc3ZGRjOWFkNzM3YzMucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9KYWxhbl9LdW5pbmdfSmFsYW5fS3VuaW5nLnBkZiIsInR5cGUiOiJhdHRhY2htZW50In0sImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl0sImV4cCI6MTc2NTIyNTcxNSwianRpIjoiODEwZjRkYmYtNmRhYy00ZTA3LWE4ZDUtNDRhODk1ZWJkYWEzIiwiaWF0IjoxNzY1MTg5NzE1LCJpc3MiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIiwic3ViIjoidXJuOmFwcDplNjY2MzBlNzE0ZjA0OTBhYWVhMWYxNDliM2I2OWUzMiJ9.9gdXYx-mxK1ynrfu2dfnMSVa7lGzXchLCh8zyHqPAxw","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"3277096d-b8fa-401c-b722-771058ede113",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","5981792a-cba0-4215-b391-e6c352f3f3bb",2025-06-01T04:00:00Z,"June 2025 Paragon Suite A-29-05",987,100,1087,1752.44,'-764.14,,,"https://drive.google.com/file/d/1kk8m2mcw7OBT7IdJVI7Xiy3JUlXIOpmE/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"33910460-c181-4aac-8847-f0276f0723cc",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e",2025-04-01T04:00:00Z,"April 2025 SKS Pavillion B-21-01",3600,350,3950,987.47,2606.53,,,"https://drive.google.com/file/d/1kXlEauLLFMkKA3lS2-Yix384lJDRXBJZ/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"344a7574-970a-4242-8504-23c3e4bcbd5c",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","92f3ecef-c641-42fc-8085-60519b40820b",2025-07-01T04:00:00Z,"July 2025 SKS Pavillion B-31-03",2300,250,2550,565.44,1884.56,,,"https://drive.google.com/file/d/1iV9bZFLJbg7CVoc6hAlHMBjIBNLwc4oN/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"348dd359-c1eb-4129-ab44-86bccfcaf0c3",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6",2025-06-01T04:00:00Z,"June 2025 Jalan Kuning Jalan Kuning",5977,920,6897,4455.2,1844.1,,,"https://drive.google.com/file/d/1GLIJ2Pf6cHSshSgCwITeMYDNgS4kTnRx/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"364f89e0-fa57-456e-9125-e6026d8fd157",2025-12-08T10:28:49Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","2cf0712d-2d16-4843-b80e-a2b438b20421",2025-10-31T16:00:00Z,"November 2025 Meridin Bayvue B1-22-09",2200,677.41,2310,677.41,1412.59,"https://colivingmanagement.bukku.my/l/aC-iDKdcbx","https://colivingmanagement.bukku.my/l/bywAPsABmM","https://download-files.wixmp.com/ugd/a1b068_eca83aeb046646a59b9a5f3a2ccb923f.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfZWNhODNhZWIwNDY2NDZhNTliOWE1ZjNhMmNjYjkyM2YucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9NZXJpZGluX0JheXZ1ZV9CMS0yMi0wOS5wZGYiLCJ0eXBlIjoiYXR0YWNobWVudCJ9LCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdLCJleHAiOjE3NjUyMjU3MjEsImp0aSI6IjBmOWU1NmZmLWU5ZWMtNGU3ZC1iMGJjLTcxYzdjYTUwYTg1MyIsImlhdCI6MTc2NTE4OTcyMSwiaXNzIjoidXJuOmFwcDplNjY2MzBlNzE0ZjA0OTBhYWVhMWYxNDliM2I2OWUzMiIsInN1YiI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIifQ.beqJJKCOhW5lmW8iIhfdEAoG6XKRdBBePMHa5gCJmmY","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"3a9c69fc-1716-47ec-ada0-948cdffe6499",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","3faf9896-9e64-4092-93ec-603e692bae24",2025-06-01T04:00:00Z,"June 2025 Meridin Bayvue B1-20-03a",2300,300,2600,987.09,1382.91,,,"https://drive.google.com/file/d/1DGXSWnqyRMdE4-gsG565vEx0B1pNV7XQ/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"3b676d0b-25da-40c2-8195-9b16a195e281",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","2cf0712d-2d16-4843-b80e-a2b438b20421",2025-01-01T04:00:00Z,"January 2025 Meridin Bayvue B1-22-09",1200,100,1300,944.51,235.49,,,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"41de7de6-a87e-4413-b862-0abfbd1faeba",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2025-07-01T04:00:00Z,"July 2025 Paragon Suite B-23-07",4000,200,4200,277.67,3602.33,,,"https://drive.google.com/file/d/1bXkrWIWZB1Bpn57aYtPK7ayBJ_qwr-me/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"421f0bfe-ee7f-4e15-869d-5046c2cdf9dd",2026-04-10T02:49:54Z,2026-04-10T02:51:14Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","1119da1b-7b56-4b65-9ca1-800757e29764",2026-02-28T16:00:00Z,"March 2026 Tri Tower A-18-03",4750,638.64,4880,638.64,4241.36,"https://colivingmanagement.bukku.my/l/acViyfnTha",,"wix:document://v1/a1b068_8b02729d71524f8cb94a52d1c0eebcca.pdf/2026_Tri_Tower_A-18-03.pdf",,
"424574aa-4c3f-41cc-aaf2-942c8e87c9f1",2025-12-08T10:29:02Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","92f3ecef-c641-42fc-8085-60519b40820b",2025-10-31T16:00:00Z,"November 2025 SKS Pavillion B-31-03",1600,323.64,2300,323.64,1816.36,"https://colivingmanagement.bukku.my/l/aDAcG4UbR6","https://colivingmanagement.bukku.my/l/aXUdRrlGv8","https://download-files.wixmp.com/ugd/a1b068_d88b04f2bee74cbd963dd0af3c214a05.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfZDg4YjA0ZjJiZWU3NGNiZDk2M2RkMGFmM2MyMTRhMDUucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9TS1NfUGF2aWxsaW9uX0ItMzEtMDMucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY1MjI1NzM0LCJqdGkiOiI5OTVlZTA2Yy0xNDMzLTQxOWItYTA5My00NmQ1NGQyMTA2ZWEiLCJpYXQiOjE3NjUxODk3MzQsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.rj5uW_GSfhmnVA38mVEiOWgcQa2RnPpm2piHtF7YlEQ","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"430fc5b6-443e-4580-b3c7-2843164ef504",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","4155d4f3-9438-448a-8c5e-d49dd1272646",2025-06-01T04:00:00Z,"June 2025 Meridin Bayvue B2-19-12",600,100,700,770.23,'-130.23,,,"https://drive.google.com/file/d/1dbqWRgmiVUZWIwnch731xVhTwMiSnudx/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"43163b7a-5cb5-48f5-bc39-17359a4d619f",2025-12-08T10:28:54Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","5981792a-cba0-4215-b391-e6c352f3f3bb",2025-10-31T16:00:00Z,"November 2025 Paragon Suite A-29-05",3300,1264.27,3630,1514.27,1785.73,"https://colivingmanagement.bukku.my/l/dYbxZ-1YXq","https://colivingmanagement.bukku.my/l/d-nznYmoXZ","https://download-files.wixmp.com/ugd/a1b068_8b3d91090acb4083a3f41ed1716769ef.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfOGIzZDkxMDkwYWNiNDA4M2EzZjQxZWQxNzE2NzY5ZWYucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9QYXJhZ29uX1N1aXRlX0EtMjktMDUucGRmIiwidHlwZSI6ImF0dGFjaG1lbnQifSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXSwiZXhwIjoxNzY1MjI1NzI1LCJqdGkiOiJmZDQ3M2NiOC03ZDU4LTQxZmQtOTEyMy00NzgwZDQyNzY1ZjciLCJpYXQiOjE3NjUxODk3MjUsImlzcyI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIiLCJzdWIiOiJ1cm46YXBwOmU2NjYzMGU3MTRmMDQ5MGFhZWExZjE0OWIzYjY5ZTMyIn0.NPmDOmLfde4i5AE8oLjOjK7MF1r2p_dcepGjByDQkac","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"4424a66c-6f37-4399-ba8b-8dfd56e9fa36",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","2cf0712d-2d16-4843-b80e-a2b438b20421",2025-04-01T04:00:00Z,"April 2025 Meridin Bayvue B1-22-09",1800,250,2050,956.26,913.74,,,"https://drive.google.com/file/d/1RYpPQgzkY6345Tr4hSnBNcfnpK_y2L2j/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"45073257-cf0d-4d2f-adaf-48500d62dc24",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2025-03-01T04:00:00Z,"March 2025 Paragon Suite B-23-07",2350,150,2500,564.05,1700.95,,,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"45516f2f-20b4-4b89-9b26-ab02c418a310",2026-03-10T10:23:55Z,2026-03-10T10:52:11Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","2cf0712d-2d16-4843-b80e-a2b438b20421",2026-01-31T16:00:00Z,"February 2026 Meridin Bayvue B1-22-09",2100,584.71,2270,584.71,1475.29,"https://colivingmanagement.bukku.my/l/brq1eZKE98","https://colivingmanagement.bukku.my/l/bycJ3gsd_1","wix:document://v1/a1b068_17e75e88d5ab4aa5a1c4a6c049352e63.pdf/2026_Meridin_Bayvue_B1-22-09.pdf","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"45890c5b-7e94-4e4f-a57c-226fd4ed3cb1",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","4155d4f3-9438-448a-8c5e-d49dd1272646",2025-04-01T04:00:00Z,"April 2025 Meridin Bayvue B2-19-12",1200,150,1350,11378.06,'-102.17,,,"https://drive.google.com/file/d/1HXqFeTR20Q2X9wFjfzOvmcuLAPq3wEOS/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"464b1e85-276c-4c6d-a580-55cfecd11d21",2025-11-07T09:32:45Z,2026-02-20T08:24:26Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","2cf0712d-2d16-4843-b80e-a2b438b20421",2025-09-30T16:00:00Z,"October 2025 Meridin Bayvue B1-22-09",2200,718.06,2400,718.06,1461.94,"https://colivingmanagement.bukku.my/l/cOmAX4tc31","https://colivingmanagement.bukku.my/l/cWiot31UJX","https://download-files.wixmp.com/ugd/a1b068_834abaaeadf748048d59371c5fb56dcb.pdf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvYmoiOltbeyJwYXRoIjoiL3VnZC9hMWIwNjhfODM0YWJhYWVhZGY3NDgwNDhkNTkzNzFjNWZiNTZkY2IucGRmIn1dXSwiZGlzIjp7ImZpbGVuYW1lIjoiMjAyNV9NZXJpZGluX0JheXZ1ZV9CMS0yMi0wOS5wZGYiLCJ0eXBlIjoiYXR0YWNobWVudCJ9LCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdLCJleHAiOjE3Njc2OTE5NTcsImp0aSI6ImNhNTQ1MGY3LTIxYTktNGI2NC04ODRkLWZhYjk2MTgxOTU3MSIsImlhdCI6MTc2MjUwNzk1NywiaXNzIjoidXJuOmFwcDplNjY2MzBlNzE0ZjA0OTBhYWVhMWYxNDliM2I2OWUzMiIsInN1YiI6InVybjphcHA6ZTY2NjMwZTcxNGYwNDkwYWFlYTFmMTQ5YjNiNjllMzIifQ.H6XsPgE4yhR9TkChEkQt7se5jQ9A6bsLwPzRWvmIHIA","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"49028060-4c75-4a47-b533-05b81baf9e39",2025-10-09T06:07:50Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","92f3ecef-c641-42fc-8085-60519b40820b",2025-09-01T04:00:00Z,"September 2025 SKS Pavillion B-31-03",2300,150,2450,588.19,1631.81,"https://colivingmanagement.bukku.my/l/bqBYh_MZOX","https://colivingmanagement.bukku.my/l/dA_WMmSVFX","https://drive.google.com/file/d/1C3wE7fWWfPDtN97zi-Pkb4eobxiXjXNe/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"4c846369-76fc-420e-8287-07b4f0695ded",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","2cf0712d-2d16-4843-b80e-a2b438b20421",2025-07-01T04:00:00Z,"July 2025 Meridin Bayvue B1-22-09",2100,50,2150,546.31,1403.69,,,"https://drive.google.com/file/d/1rtqrJUmwqmYSYdcN0B5owFYy5pJmcNeo/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"4e23e982-59b0-49d7-9a8e-f38d5f6a14b0",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","4155d4f3-9438-448a-8c5e-d49dd1272646",2025-05-01T04:00:00Z,"May 2025 Meridin Bayvue B2-19-12",0,0,0,413.19,'-413.19,,,"https://drive.google.com/file/d/1a_jLi5-B1tz4njPoKLque6WFHAMv3vd5/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"4e277c92-1d4f-4b19-be17-4e03d8c0b9f5",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","92f3ecef-c641-42fc-8085-60519b40820b",2025-05-01T04:00:00Z,"May 2025 SKS Pavillion B-31-03",2300,200,2500,1922.75,347.25,,,"https://drive.google.com/file/d/1Mvk0PMOuYetkYIN6msAih48pxMeTFE6p/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"4f6bf787-97f8-480a-8652-064f513cb42d",2025-09-10T09:34:36Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","52890ac5-9a4d-40d0-80d2-2bbb8d13709b",2025-08-01T04:00:00Z,"August 2025 Paragon Suite B-23-07",4250,350,4600,922.27,2587.73,"https://colivingmanagement.bukku.my/l/d4ixFie5_-","https://colivingmanagement.bukku.my/l/bunrf-3iRA","https://drive.google.com/file/d/1sF31oGZNUPw0MIF9_o781m_I7r99oOPI/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"5025e191-5c52-4cb8-be24-3b09dcd22cd2",2026-02-10T07:29:01Z,2026-04-07T16:55:13Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","31e9f13e-8494-4000-bee6-85306326a98a",2025-12-31T16:00:00Z,"January 2026 Aliff Residences B-13-07",2050,1133.82,2360,1133.82,1021.18,"https://colivingmanagement.bukku.my/l/dJU6wBhfyb","https://colivingmanagement.bukku.my/l/cXiCZIiIZm","wix:document://v1/a1b068_c1b3186a62cb4f1aab4b09cf1d94111a.pdf/2026_Aliff_Residences_B-13-07.pdf","817f6510-47ac-4f8f-9828-d2fd91cb406f",
"51bab008-5c5b-43f3-9fce-9f27cfcd5fb7",2025-09-17T06:33:23Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9",2025-01-01T04:00:00Z,"January 2025 Meridin Bayvue B1-07-13a",1800,0,1800,824.15,795.85,,,,"817f6510-47ac-4f8f-9828-d2fd91cb406f",
"55241eef-479e-4e55-9aed-2bedc6077eba",2025-10-09T06:07:28Z,2026-02-20T08:24:26Z,"bad279a4-e309-4354-a70f-2a1b0818317f","ab2f9b6a-402a-4593-a939-f306dc976067",2025-09-01T04:00:00Z,"September 2025 Paragon Suite A-18-05",1430,150,1580,828.54,608.46,"https://colivingmanagement.bukku.my/l/aVPlJbb6hy","https://colivingmanagement.bukku.my/l/dPsp5V3H28","https://drive.google.com/file/d/1RLuL1wG4rz1YUuZKmzynYUoxKGeeaHl_/view?usp=sharing","817f6510-47ac-4f8f-9828-d2fd91cb406f",
