"unitName","ID","Damage (Item) (Client)","Damage Photo","Remark","Created Date","Staff Name","Updated Date","Owner"
"f27837d1-2f3a-43ee-b972-ea2f2ab7ba07","4d9a4cb0-0e2a-4288-9a2b-b71cdf367868","/damage/4d9a4cb0-0e2a-4288-9a2b-b71cdf367868","[{""type"":""image"",""src"":""wix:image://v1/125e83_8a0dc9edfbd54e308c3a7168433ccecc~mv2.jpg/IMG20251216155123.jpg#originWidth=4160&originHeight=3120""},{""type"":""image"",""src"":""wix:image://v1/125e83_4d73ae3b7b4b40bc984e6cf47345da0b~mv2.jpg/IMG20251216155127.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_af7ad5e8549b4da49df42b09179fe955~mv2.jpg/IMG20251216161126.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_8a2cbdd5b96e49eaaaddfa3a38a7cbbd~mv2.jpg/IMG20251216155117.jpg#originWidth=3120&originHeight=4160""}]","unit kotor sangat, berminyak, guest party dalam unit, guest merokok, gelas pecah",2025-12-16T08:57:02Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-16T08:57:02Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"afbf3358-b955-44bb-9116-968f8acac503","4fff6730-c262-4442-99f5-6a6de1b01d32","/damage/4fff6730-c262-4442-99f5-6a6de1b01d32","[{""type"":""image"",""src"":""wix:image://v1/125e83_62c7c054608a41d49c4dda165038afbc~mv2.jpg/IMG_20260125_132603.jpg#originWidth=1536&originHeight=2048""},{""type"":""image"",""src"":""wix:image://v1/125e83_774f2150c4714ee69901936189724d8b~mv2.jpg/IMG20260125132456.jpg#originWidth=3120&originHeight=4160""}]","lampu bilik master mati",2026-01-25T05:27:18Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-01-25T05:27:18Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"f3b81a9d-326c-420e-850c-a5c6a682058f","5070a32c-b30c-4f15-b855-e548fa5a28d6","/damage/5070a32c-b30c-4f15-b855-e548fa5a28d6","[{""description"":"""",""slug"":""vid_20250729_134537.mp4_0"",""thumbnail"":""dd953b_3dd0f6bbd464423d841bbf36295cd762f001.jpg"",""alt"":"""",""src"":""wix:video://v1/dd953b_3dd0f6bbd464423d841bbf36295cd762/vid_20250729_134537.mp4#posterUri=dd953b_3dd0f6bbd464423d841bbf36295cd762f001.jpg&posterWidth=1440&posterHeight=2560"",""title"":""VID_20250729_134537.mp4"",""type"":""video""}]","Pipe leaking and air lambat turun",2025-07-29T05:47:25Z,"0a1594c0-4807-4346-92aa-4703cdcc09af",2025-11-24T10:55:33Z,"dd953bb7-1339-4fea-8cfd-7246be85d088"
"a997a89e-27f2-48f9-a944-c46afa484d74","5109c06b-17d2-41e0-a83b-99d1d80d404a","/damage/5109c06b-17d2-41e0-a83b-99d1d80d404a","[{""type"":""image"",""src"":""wix:image://v1/125e83_ba0e1b90154b444f9aeefec29d63a32a~mv2.jpg/IMG20251230143610.jpg#originWidth=4160&originHeight=3120""}]","guest merokok dalam unit",2025-12-30T06:36:50Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-30T06:36:50Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"acaf1f82-70a3-45f6-bd54-555ab6e5251c","51518adc-fb42-4426-abee-03c9d948eb8f","/damage/51518adc-fb42-4426-abee-03c9d948eb8f","[{""description"":"""",""slug"":""2025-06-05-02.17.41_.jpg_0"",""alt"":"""",""src"":""wix:image://v1/df7076_26957efad4f3418ca918b20d6bf8db71~mv2.jpg/2025-06-052002.17.41_.jpg#originWidth=1920&originHeight=2560"",""title"":""2025-06-05 02.17.41_.jpg"",""type"":""image"",""settings"":{}}]","Kaki kursi rusak .tak boleh pasang lagi",2025-06-05T06:20:06Z,"d1b379f3-0e42-4b4b-bcfd-5d6641db5fb7",2025-11-24T10:55:33Z,"df707675-2f56-4ed9-bf99-bc217ce5c9ad"
"c2cac5d3-f378-4991-b145-638581ed20ec","55e36fcc-fe3a-49fd-bb63-055265dc3c60","/damage/55e36fcc-fe3a-49fd-bb63-055265dc3c60","[{""type"":""image"",""src"":""wix:image://v1/125e83_18b8aa1646254ec597e99d3710e5f209~mv2.jpg/IMG20260105144057.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_411ae576fa8b40c0990378e7e4bb3be2~mv2.jpg/IMG20260105144054.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_8cd9a7c8207c4d93b2d90622e7d2551f~mv2.jpg/IMG20260105144202.jpg#originWidth=3120&originHeight=4160""}]","pegangan tingkap patah",2026-01-05T06:49:56Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-01-05T06:49:56Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"7de18d08-2b02-46a1-8e0f-6824ba7f6fd4","566a0ec9-b993-4476-b30a-1d0759809b6b","/damage/566a0ec9-b993-4476-b30a-1d0759809b6b","[{""type"":""image"",""src"":""wix:image://v1/1986f9_1dfea1dabe5a425091f103afa769f04c~mv2.jpg/17698335417118858233611005547220.jpg#originWidth=3000&originHeight=4000""}]","Kursi makan patah",2026-01-31T04:25:58Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2026-01-31T04:25:58Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
"89e3aac0-7911-477d-90d7-ca11ac053c76","5800acd6-ba10-400c-9e92-3aeaf2f94c9e","/damage/5800acd6-ba10-400c-9e92-3aeaf2f94c9e","[{""type"":""image"",""src"":""wix:image://v1/125e83_afa8a6da2aa0498e87bdf985d8131e4d~mv2.jpg/IMG20260105155124.jpg#originWidth=3120&originHeight=4160""}]","paip bocor ",2026-01-05T09:06:08Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-01-05T09:06:08Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"e9480822-5c5c-4a34-9646-5859d23116ef","58729114-573f-4f8c-905b-6371c33736ce","/damage/58729114-573f-4f8c-905b-6371c33736ce","[{""description"":"""",""slug"":""tc_08078.mp4_0"",""thumbnail"":""9f3c7b_e6ee35620de641c8b2b5628f5b08586cf001.jpg"",""alt"":"""",""src"":""wix:video://v1/9f3c7b_e6ee35620de641c8b2b5628f5b08586c/tc_08078.mp4#posterUri=9f3c7b_e6ee35620de641c8b2b5628f5b08586cf001.jpg&posterWidth=720&posterHeight=1280"",""title"":""TC_08078.mp4"",""type"":""video""}]","lampu hidup tapi tak terang dan agak berkelip kelip",2025-08-10T03:05:05Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"966b0b3b-2af9-4108-8745-8e59376c3d30","5c1b350e-deb5-4443-8534-a6d90cf3145e","/damage/5c1b350e-deb5-4443-8534-a6d90cf3145e","[{""description"":"""",""slug"":""img20250924124647.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_31ee7c11b8e146eaad90ec2aa336c0c1~mv2.jpg/img20250924124647.jpg#originWidth=4160&originHeight=3120"",""title"":""IMG20250924124647.jpg"",""type"":""image"",""settings"":{}}]","unit bau rokok",2025-09-24T05:54:03Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"1958ac75-93e0-4029-aa93-ea4c71992bdb","5c507e58-afc8-4127-ac06-d538fff71866","/damage/5c507e58-afc8-4127-ac06-d538fff71866","[{""description"":"""",""slug"":""tc_01333.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/dd66f5_c68229c0326541fe8d555a435798b491~mv2.jpeg/tc_01333.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_01333.jpeg"",""type"":""image"",""settings"":{}}]","batang penyapu bengkok",2025-09-08T05:06:38Z,"8a9133e2-5f72-452d-b08e-9ceb35cf6928",2025-11-24T10:55:33Z,"dd66f559-c125-4033-99f1-dfe141342d6b"
"586ea0b8-8776-45ac-97ce-892be5923c3e","5e679b09-138d-4387-8d6c-34ed6c917b47","/damage/5e679b09-138d-4387-8d6c-34ed6c917b47","[{""type"":""image"",""src"":""wix:video://v1/dd66f5_f057a0c40a8140bdb0481ca71da06dfa/78738184267__674DC3B5-7695-4AD6-B275-29F9B3A2D0B1.MOV#posterUri=dd66f5_f057a0c40a8140bdb0481ca71da06dfaf001.jpg&posterWidth=360&posterHeight=480""}]","lamp cant on",2025-12-14T05:11:50Z,"8a9133e2-5f72-452d-b08e-9ceb35cf6928",2025-12-14T05:11:50Z,"dd66f559-c125-4033-99f1-dfe141342d6b"
"30e55f5b-da92-415f-b0a2-191971309786","5f1431a8-ce47-4235-82bd-7d3e88f05fdb","/damage/5f1431a8-ce47-4235-82bd-7d3e88f05fdb","[{""type"":""image"",""src"":""wix:image://v1/125e83_45c7779f64d14e329721e0d0e69b8b92~mv2.jpg/IMG20260216144251.jpg#originWidth=3120&originHeight=4160""}]","picture sinchan master room jatuh, saya letak bilik kosong",2026-02-16T07:25:50Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-02-16T07:25:50Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"fd77432f-cb35-4472-8a69-be0567e20e5b","6056823a-3c53-46b5-b015-d68d5c3eb82b","/damage/6056823a-3c53-46b5-b015-d68d5c3eb82b","[{""description"":"""",""slug"":""tc_00377.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/dd66f5_ed97fcc571c0471f932b7b2b9fea64ff~mv2.jpeg/tc_00377.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_00377.jpeg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""tc_00378.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/dd66f5_e2c633dfbb254192ad7e45a097509c74~mv2.jpeg/tc_00378.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_00378.jpeg"",""type"":""image"",""settings"":{}}]","towel rack not center",2025-06-21T03:56:43Z,"8a9133e2-5f72-452d-b08e-9ceb35cf6928",2025-11-24T10:55:33Z,"dd66f559-c125-4033-99f1-dfe141342d6b"
"0d9df7d1-493f-4304-bfdc-399c9be7de8f","6069ebf0-8c40-4b8a-a123-9b5b1a995b3c","/damage/6069ebf0-8c40-4b8a-a123-9b5b1a995b3c","[{""description"":"""",""slug"":""img_20250728_141833_948.jpg_0"",""alt"":"""",""src"":""wix:image://v1/dd953b_8a125132133a433da960e07f1a01f080~mv2.jpg/img_20250728_141833_948.jpg#originWidth=3048&originHeight=4064"",""title"":""IMG_20250728_141833_948.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""img_20250728_135645_854.jpg_0"",""alt"":"""",""src"":""wix:image://v1/dd953b_7645c6ac9b9c4603bbdd9dc5fa8ffb65~mv2.jpg/img_20250728_135645_854.jpg#originWidth=3048&originHeight=4064"",""title"":""IMG_20250728_135645_854.jpg"",""type"":""image"",""settings"":{}}]","Sudah pecah",2025-07-28T06:25:11Z,"0a1594c0-4807-4346-92aa-4703cdcc09af",2025-11-24T10:55:33Z,"dd953bb7-1339-4fea-8cfd-7246be85d088"
"6898cce5-20cd-4f5a-8c8c-c3eaec44dfee","63256dc5-f84d-4cbc-b87d-40a7964ae07e","/damage/63256dc5-f84d-4cbc-b87d-40a7964ae07e","[{""description"":"""",""slug"":""3f364b74-9c7e-4175-84ca-cf2daa47e00d.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/e39f2c_42ce88520315452a99f73c5e65eb02af~mv2.jpeg/3f364b74-9c7e-4175-84ca-cf2daa47e00d.jpeg#originWidth=2160&originHeight=3840"",""title"":""3F364B74-9C7E-4175-84CA-CF2DAA47E00D.jpeg"",""type"":""image"",""settings"":{}}]","guest merokok dalam unit",2025-09-12T06:10:47Z,"8e23f19b-0b24-4f4d-80e4-d6aa4b432890",2025-11-24T10:55:33Z,"e39f2c64-00ab-4715-a906-6040dee0f169"
"240987da-60cd-41b4-8530-4159759191e6","6426514c-746c-4f65-81a2-d8cd559f25f0","/damage/6426514c-746c-4f65-81a2-d8cd559f25f0","[{""description"":"""",""slug"":""img20250929170328.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_bbe2fe56e7714e1db45b458e50a6c10e~mv2.jpg/img20250929170328.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250929170328.jpg"",""type"":""image"",""settings"":{}}]","sofa kotor",2025-09-29T09:05:17Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"5ece8013-7949-4543-a9fd-2f50a5c0757e","6529e529-d379-4d61-89ca-3a774d21fffb","/damage/6529e529-d379-4d61-89ca-3a774d21fffb","[{""type"":""image"",""src"":""wix:image://v1/1986f9_a2cd9557035f472187dfd6dd6fd251f7~mv2.jpg/17741478064083531990606088581797.jpg#originWidth=3000&originHeight=4000""}]","Futton set d pakai ",2026-03-22T02:50:28Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2026-03-22T02:50:28Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
"e9480822-5c5c-4a34-9646-5859d23116ef","6643ed37-e655-47a3-bb03-9ba352c87d2a","/damage/6643ed37-e655-47a3-bb03-9ba352c87d2a","[{""description"":"""",""slug"":""tc_08079.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/9f3c7b_31b11b4634fc4779be045fb48e6c6bc4~mv2.jpeg/tc_08079.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_08079.jpeg"",""type"":""image"",""settings"":{}}]","1 cawan ada kesan yang tak boleh hilang",2025-08-10T03:06:01Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"c349dbab-79e2-4376-a757-853866db538f","666cb855-a7ab-4623-9d50-3f91e23bf68d","/damage/666cb855-a7ab-4623-9d50-3f91e23bf68d","[{""type"":""image"",""src"":""wix:image://v1/125e83_5905f03e18ed41c9b31cf0d083cd7492~mv2.jpg/IMG20260201171619.jpg#originWidth=3120&originHeight=4160""}]","unit bau rokok",2026-02-01T09:17:48Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-02-01T09:17:48Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"acaf1f82-70a3-45f6-bd54-555ab6e5251c","6888c056-90a1-412f-9a97-57f56e19d77e","/damage/6888c056-90a1-412f-9a97-57f56e19d77e","[{""description"":"""",""slug"":""17479773498952548223463587693722.jpg_0"",""alt"":"""",""src"":""wix:image://v1/587dc5_5c7b15a8b61a42deb4807558cf938f08~mv2.jpg/17479773498952548223463587693722.jpg#originWidth=3072&originHeight=4096"",""title"":""17479773498952548223463587693722.jpg"",""type"":""image"",""settings"":{}}]","Kettle tak idup",2025-05-23T05:16:24Z,"effbc0cb-90ad-49cf-b25a-a20bf1c505d2",2025-11-24T10:55:33Z,"587dc58f-e948-4d26-930b-5778734774dd"
"240987da-60cd-41b4-8530-4159759191e6","69ab16d0-8c03-4095-8586-8626adccf221","/damage/69ab16d0-8c03-4095-8586-8626adccf221","[{""description"":"""",""slug"":""timephoto_20250601_134500.jpg_0"",""alt"":"""",""src"":""wix:image://v1/0772a8_cde5fea0a460457e80d4b113e6a38f0c~mv2.jpg/timephoto_20250601_134500.jpg#originWidth=2448&originHeight=3264"",""title"":""TimePhoto_20250601_134500.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""timephoto_20250601_134529.jpg_0"",""alt"":"""",""src"":""wix:image://v1/0772a8_01cd37af6b5c439b949b09f91ad27220~mv2.jpg/timephoto_20250601_134529.jpg#originWidth=2448&originHeight=3264"",""title"":""TimePhoto_20250601_134529.jpg"",""type"":""image"",""settings"":{}}]","Rusak,",2025-06-01T05:48:41Z,"e24c723b-4c4a-448d-a3b7-3fe0b763d197",2025-11-24T10:55:33Z,"0772a83b-054d-4e78-8029-bce4755c3c0e"
"65fde177-a9cb-47ff-b3e4-b2c71a040d41","6b8fdcd2-5fe5-4f34-9496-56f33df08a9a","/damage/6b8fdcd2-5fe5-4f34-9496-56f33df08a9a","[{""description"":"""",""slug"":""tc_08412.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/9f3c7b_493b136d525d4ac0b27e66ce96523e40~mv2.jpeg/tc_08412.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_08412.jpeg"",""type"":""image"",""settings"":{}}]","mattress protector wet",2025-08-21T06:04:23Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"e1de8c62-7920-448e-991c-7b192f75ecc6","6c69f7bd-5bd1-4529-ac8a-dbf82ae467b4","/damage/6c69f7bd-5bd1-4529-ac8a-dbf82ae467b4","[{""type"":""image"",""src"":""wix:image://v1/125e83_453735b9f8e84cdb88389c922d43eae3~mv2.jpg/IMG20260331123609.jpg#originWidth=3120&originHeight=4160""}]","pintu tandas rusak",2026-03-31T05:48:47Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-03-31T05:48:47Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"6edc0661-e3fb-4f72-a980-25ebefe85c09","6d75ce60-e850-4953-a98b-0f36f69c33da","/damage/6d75ce60-e850-4953-a98b-0f36f69c33da","[{""description"":"""",""slug"":""tc_06625.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/9f3c7b_a01ef1d7656148458aadfc67b43f7464~mv2.jpeg/tc_06625.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_06625.jpeg"",""type"":""image"",""settings"":{}}]","door not closed ",2025-06-16T02:01:00Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"c349dbab-79e2-4376-a757-853866db538f","70618171-538d-468f-92a5-d45656d0649c","/damage/70618171-538d-468f-92a5-d45656d0649c","[{""type"":""image"",""src"":""wix:image://v1/125e83_aa3de2b379fb4599953a666bb446cfd9~mv2.jpg/IMG20251225140128.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_878ade8614da4ec98fdc84f7674889d2~mv2.jpg/IMG20251225140119.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_de605577b6224222b3d0886d39e79485~mv2.jpg/IMG20251225140110.jpg#originWidth=3120&originHeight=4160""}]","boneka kucing kuyak plastik remote di lepas guest ",2025-12-25T06:02:52Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-25T06:02:52Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"c349dbab-79e2-4376-a757-853866db538f","71213185-db48-43a6-9b6f-b84528f481b0","/damage/71213185-db48-43a6-9b6f-b84528f481b0","[{""description"":"""",""slug"":""img20250913153843.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_7362b1e290384d56913b16626e90f0d5~mv2.jpg/img20250913153843.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250913153843.jpg"",""type"":""image"",""settings"":{}}]","futon set digunakan ",2025-09-13T08:18:53Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"f6b2789b-9094-4460-89d2-33e72c16c595","7131e4d0-6e49-4877-87f6-dd13df36134b","/damage/7131e4d0-6e49-4877-87f6-dd13df36134b","[{""type"":""image"",""src"":""wix:image://v1/125e83_2b4656f087b04bf7ada4eb28935380c2~mv2.jpg/IMG20260223151309.jpg#originWidth=3120&originHeight=4160""}]","paip bocor ",2026-02-23T10:16:44Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-02-23T10:16:44Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"e79b78bb-1296-4c91-8f80-b4626c60127f","71f62259-5362-42cd-87b7-ca199272c7cb","/damage/71f62259-5362-42cd-87b7-ca199272c7cb","[{""type"":""image"",""src"":""wix:image://v1/125e83_4ab1998ad328411b8737442826c12729~mv2.jpg/IMG20251225133544.jpg#originWidth=3120&originHeight=4160""}]","remote fan ruang utama rusak",2025-12-25T05:38:36Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-25T05:38:36Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"5e1a4ff7-3fab-4c25-bf05-d5aca74a508b","77c32010-61e8-4dc7-b4ca-7c64cfcf1e35","/damage/77c32010-61e8-4dc7-b4ca-7c64cfcf1e35","[{""type"":""image"",""src"":""wix:image://v1/1986f9_d138b94322ff4e208476b89422fddc61~mv2.jpg/17714031272901902853245551618107.jpg#originWidth=3000&originHeight=4000""}]","Futton set d pakai ",2026-02-18T08:25:54Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2026-02-18T08:25:54Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
"f40871b1-514a-4878-a6f7-3282265f4459","7942dcb3-134d-44a1-b50a-38e32dbedeef","/damage/7942dcb3-134d-44a1-b50a-38e32dbedeef","[{""description"":"""",""slug"":""img20250524141119.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_cfcacedda5b143309a197044e9a54a82~mv2.jpg/img20250524141119.jpg#originWidth=1858&originHeight=4160"",""title"":""IMG20250524141119.jpg"",""type"":""image"",""settings"":{}}]","paip rusak",2025-05-24T07:05:37Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"f40871b1-514a-4878-a6f7-3282265f4459","7b11c999-66eb-4bb8-95bb-7a8d1e7f2ce1","/damage/7b11c999-66eb-4bb8-95bb-7a8d1e7f2ce1","[{""description"":"""",""slug"":""may-june.png_0"",""alt"":"""",""src"":""wix:image://v1/98390b_a5d6ba3bec214ababea82896749708df~mv2.png/may20-20june.png#originWidth=1414&originHeight=2000"",""title"":""May - June.png"",""type"":""image"",""settings"":{}}]","text1234",2025-05-25T14:03:47Z,"4453a2e3-7f9a-48c5-9f04-46bcbe5e1562",2025-11-24T10:55:33Z,"98390b74-a593-4f1d-b389-79a524b96274"
"376e7b27-1ce9-43cc-a626-ab3a278ab953","7c88cfb2-5bfa-42ea-97f5-74793d69e2a9","/damage/7c88cfb2-5bfa-42ea-97f5-74793d69e2a9","[{""type"":""image"",""src"":""wix:image://v1/125e83_21dbad81690147f698ac67a5cd8c9348~mv2.jpeg/IMG-20260301-WA0000.jpeg#originWidth=2160&originHeight=3840""}]","plug kat balcony tak boleh nak lepas. macam terbakar",2026-03-01T03:41:37Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-03-01T03:41:37Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"f40871b1-514a-4878-a6f7-3282265f4459","7cde17b1-0f4a-40a8-a686-45117b66c464","/damage/7cde17b1-0f4a-40a8-a686-45117b66c464","[{""description"":"""",""slug"":""img20250602114220.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_db9c8c16e9f74ae39781b395c4baa788~mv2.jpg/img20250602114220.jpg#originWidth=1858&originHeight=4160"",""title"":""IMG20250602114220.jpg"",""type"":""image"",""settings"":{}}]","futon set digunakan guest ",2025-06-02T04:34:14Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"65fde177-a9cb-47ff-b3e4-b2c71a040d41","7ce63784-d496-4ff4-9148-fdf56fdc0f5d","/damage/7ce63784-d496-4ff4-9148-fdf56fdc0f5d","[{""description"":"""",""slug"":""tc_08411.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/9f3c7b_c580cb4e77994392b02041da90a33f2f~mv2.jpeg/tc_08411.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_08411.jpeg"",""type"":""image"",""settings"":{}}]","to many marks",2025-08-21T05:59:17Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"afbf3358-b955-44bb-9116-968f8acac503","7ce877c7-fa96-420b-97b1-25be0bfceb90","/damage/7ce877c7-fa96-420b-97b1-25be0bfceb90","[{""type"":""image"",""src"":""wix:image://v1/1986f9_06211e25dc6748f4be80bc0c7cb71ce5~mv2.jpg/IMG20251212144259.jpg#originWidth=4000&originHeight=3000""},{""type"":""image"",""src"":""wix:image://v1/1986f9_70587df5a6494dc9b2d8261421ebe41b~mv2.jpg/IMG20251212144202.jpg#originWidth=3000&originHeight=4000""}]","Meja patah, futon set digunakan ",2025-12-12T06:44:31Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2025-12-12T06:44:31Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
"e9480822-5c5c-4a34-9646-5859d23116ef","7ddc088f-16d0-4731-b705-1dd06fbcc776","/damage/7ddc088f-16d0-4731-b705-1dd06fbcc776","[{""description"":"""",""slug"":""tc_08501.mov_0"",""thumbnail"":""9f3c7b_1915049c59504c408c105e13a6f3f140f001.jpg"",""alt"":"""",""src"":""wix:video://v1/9f3c7b_1915049c59504c408c105e13a6f3f140/tc_08501.mov#posterUri=9f3c7b_1915049c59504c408c105e13a6f3f140f001.jpg&posterWidth=720&posterHeight=1280"",""title"":""TC_08501.mov"",""type"":""video""}]","blink",2025-08-26T04:55:36Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"0d5173f1-b55f-4140-b86c-d39a11ac469f","80b8e6f2-75a4-4f5a-8305-2966b2a3ca53","/damage/80b8e6f2-75a4-4f5a-8305-2966b2a3ca53","[{""description"":"""",""slug"":""vid_20250824_145246.mp4_0"",""thumbnail"":""0772a8_1548cfaddaa1480c882a97b365c55153f001.jpg"",""alt"":"""",""src"":""wix:video://v1/0772a8_1548cfaddaa1480c882a97b365c55153/vid_20250824_145246.mp4#posterUri=0772a8_1548cfaddaa1480c882a97b365c55153f001.jpg&posterWidth=1080&posterHeight=1920"",""title"":""VID_20250824_145246.mp4"",""type"":""video""}]","Wastafel ruang tamu bocor",2025-08-24T06:55:30Z,"e24c723b-4c4a-448d-a3b7-3fe0b763d197",2025-11-24T10:55:33Z,"0772a83b-054d-4e78-8029-bce4755c3c0e"
"f6b2789b-9094-4460-89d2-33e72c16c595","81e557eb-ad08-4184-9740-19055d165c53","/damage/81e557eb-ad08-4184-9740-19055d165c53","[{""type"":""image"",""src"":""wix:image://v1/1986f9_6c2ca14f27504007ab63cc31ed724d21~mv2.jpg/17729577186178118625938286115147.jpg#originWidth=3000&originHeight=4000""}]","Futton set d pakai ",2026-03-08T08:15:34Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2026-03-08T08:15:34Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
